state,session,chamber,bill_id,title,created_at,updated_at,type,subjects
or,2011 Regular Session,lower,HB 3574,Requires contracting agency to use alternative contracting method to award energy savings performance contract.,2011-06-13 14:45:59.071000,2012-08-28 20:28:29.188000,bill,Energy|State Agencies
or,2011 Regular Session,lower,HB 3575,Directs Oregon Department of Administrative Services and Governor to submit continuous improvement level state budget based on performance management and performance measurement techniques.,2011-06-13 14:46:03.027000,2012-08-28 20:28:40.399000,bill,State Agencies
or,2011 Regular Session,lower,HB 3576,Authorizes elections official to consider addresses and locales related to candidate for office of state Representative or state Senator for purpose of determining whether candidate is inhabitant of district as required by Oregon Constitution.,2011-06-13 14:45:59.080000,2012-08-28 20:28:29.199000,bill,Campaign Finance and Election Issues
or,2011 Regular Session,lower,HB 3577,Directs district school board to provide notice of school closure to boards of adjacent school districts and to give priority of use and permission of use of school building to adjacent school district.,2011-06-13 14:45:59.094000,2012-08-28 20:28:29.206000,bill,Education
or,2011 Regular Session,lower,HB 3578,Establishes Task Force on Oversight of Large Public Improvement Projects and specifies membership.,2011-06-13 14:45:59.097000,2012-08-28 20:28:29.209000,bill,
or,2011 Regular Session,lower,HB 3579,Prohibits advertising that seller will value property being offered as payment toward purchase or lease of motor vehicle at certain amounts.,2011-06-13 14:45:59.103000,2012-08-28 20:28:29.216000,bill,Drugs|Commerce|Health|Technology and Communication
or,2011 Regular Session,lower,HB 3580,Appropriates moneys from General Fund to Oregon Health Authority for purposes of operating mobile training unit for emergency medical technicians.,2011-06-13 14:46:01.464000,2012-08-28 20:28:36.416000,bill,
or,2011 Regular Session,lower,HB 3581,Permits certain individuals to use warning lights on vehicle.,2011-06-13 14:46:01.459000,2012-08-28 20:28:36.400000,bill,Environmental|Public Services|Education|Health|State Agencies
or,2011 Regular Session,lower,HB 3582,Extends sunset for income and corporate excise tax credits for energy facilities.,2011-06-13 14:46:01.505000,2012-08-28 20:28:36.456000,bill,Business and Consumers
or,2011 Regular Session,lower,HB 3583,Directs Department of Veterans' Affairs to contract with Lane Community College to study skilled nursing needs of veterans.,2011-06-13 14:46:01.491000,2012-08-28 20:28:36.436000,bill,Health|Business and Consumers|Legislative Affairs
or,2011 Regular Session,lower,HB 3584,"Directs Department of Human Services, in consultation with Oregon Health Authority, to provide training to foster parents regarding appropriate ethnic hair and skin care for children of African-American, Hispanic, Native American, Asian-American or multiracial descent.",2011-06-13 14:46:01.513000,2012-08-28 20:28:36.551000,bill,Resolutions|Family and Children Issues
or,2011 Regular Session,lower,HB 3585,Authorizes Josephine County to expend forest reserve moneys received from federal government for patrolling county roads.,2011-06-13 14:46:01.508000,2012-08-28 20:28:36.472000,bill,
or,2011 Regular Session,lower,HB 3586,Provides tax credit for certain expenses of home school education for eligible child.,2011-06-13 14:46:01.521000,2012-08-28 20:28:36.569000,bill,Education
or,2011 Regular Session,lower,HB 3587,"Changes sunset date for utility public purpose charges from January 1, 2026, to October 1, 2011.",2011-06-13 14:46:06.081000,2012-08-28 20:28:57.116000,bill,
or,2011 Regular Session,lower,HB 3588,Prohibits sale of certain flavored smokeless tobacco products that resemble or are marketed as candy.,2011-06-13 14:46:06.151000,2012-08-28 20:28:57.996000,bill,
or,2011 Regular Session,lower,HB 3589,Authorizes establishment of manufactured dwelling park with 50 or fewer lots as conditional use in any zone.,2011-06-13 14:46:06.147000,2012-08-28 20:28:57.980000,bill,Environmental|Public Services|Housing and Property
or,2011 Regular Session,lower,HB 3590,Permits child who weighs more than 40 pounds to use child safety system designed for children weighing 40 pounds or more or to use booster seat.,2011-06-13 14:45:59.679000,2012-08-28 20:28:30.666000,bill,
or,2011 Regular Session,lower,HB 3591,Requires Department of Environmental Quality to consult with applicant regarding Federal Water Pollution Control Act variances in order to seek to minimize negative economic impacts of variances.,2011-06-13 14:46:04.360000,2012-08-28 20:28:47.532000,bill,Environmental
or,2011 Regular Session,lower,HB 3592,"Establishes one year from date of completion of application as absolute deadline for city or county to take final action on application for permit, limited land use decision or zone change.",2011-06-13 14:46:02.473000,2012-08-28 20:28:39.204000,bill,Environmental|Public Services
or,2011 Regular Session,lower,HB 3593,Makes application of automatic renewal provision in consumer contract unlawful trade practice unless provision complies with notice and express consent requirements.,2011-06-13 14:45:59.641000,2012-08-28 20:28:30.640000,bill,Drugs|Health|Business and Consumers|Legal Issues
or,2011 Regular Session,lower,HB 3594,Creates offense of refusal to identify.,2011-06-13 14:45:59.627000,2012-08-28 20:28:30.623000,bill,State Agencies|Public Services|Legal Issues
or,2011 Regular Session,lower,HB 3595,Authorizes local government to conditionally approve siting of solar energy generation facilities when siting is within jurisdiction of local government and on farmland that is not high-value farmland but is within area zoned for exclusive farm use.,2011-06-13 14:45:59.631000,2012-08-28 20:28:30.628000,bill,Environmental|Energy|Public Services
or,2011 Regular Session,lower,HB 3596,Empowers Oregon International Port of Coos Bay to own and operate rail line connecting station of Danebo in Lane County to station of Coquille in Coos County.,2011-06-13 14:45:59.607000,2012-08-28 20:28:30.602000,bill,Housing and Property|Legal Issues|Municipal and County Issues
or,2011 Regular Session,lower,HB 3597,Provides that certain conversion of waste plastics shall be considered recycling for certain purposes related to comprehensive statewide program for solid waste management.,2011-06-13 14:45:59.622000,2012-08-28 20:28:39.170000,bill,Environmental
or,2011 Regular Session,lower,HB 3598,Increases maximum number of residents in adult foster home from five to six.,2011-06-13 14:46:02.436000,2012-08-28 20:28:39.157000,bill,State Agencies|Resolutions|Crime
or,2011 Regular Session,lower,HB 3599,Requires Department of Education to be responsible for payment of costs of education of students in day treatment programs by contracting with school district in which program is located.,2011-06-13 14:46:02.440000,2012-08-28 20:28:39.161000,bill,"Education|Budget, Spending, and Taxes"
or,2011 Regular Session,lower,HB 3600,Requires that coverage of cost of elective abortions in health benefit plan that is not offered through American Health Insurance Exchange be offered only as supplemental plan with separate premium charge and payment required.,2011-06-13 14:46:08.528000,2012-08-28 20:29:08.707000,bill,Reproductive Issues|Family and Children Issues
or,2011 Regular Session,lower,HB 3601,Provides that Department of State Lands and State Department of Geology and Mineral Industries may enter into memorandum of agreement in certain cases involving surface mining so that sole responsibility for permitting is assigned to State Department of Geology and Mineral Industries.,2011-06-13 14:46:04.497000,2012-08-28 20:28:48.418000,bill,Business and Consumers
or,2011 Regular Session,lower,HB 3602,Establishes Task Force on Unemployment Insurance to review unemployment insurance program.,2011-06-13 14:46:08.521000,2012-08-28 20:29:08.699000,bill,
or,2011 Regular Session,lower,HB 3603,Prohibits cities from imposing franchise fees or privilege taxes on certain districts for occupancy of public streets or roads.,2011-06-13 14:46:08.524000,2012-08-28 20:29:08.703000,bill,Health
or,2011 Regular Session,lower,HB 3604,Requires district school board to procure and cause to be displayed United States flag in classrooms and to provide time for students to salute United States flag once daily during school hours.,2011-06-13 14:46:08.563000,2012-08-28 20:29:08.913000,bill,Education
or,2011 Regular Session,lower,HB 3605,"Provides that if public body agrees to pay or provide benefit to retired employees other than payments required or provided for in statutes, public body must create separate account for funding of those benefits and make annual contributions to account in amounts necessary to amortize liability for benefits in 25 years or less.",2011-06-13 14:46:08.569000,2012-08-28 20:29:08.918000,bill,
or,2011 Regular Session,lower,HB 3606,"For purposes of allowance of tax credits for energy facilities, provides that first year in which transferee may claim tax credit is tax year in which transferee files completed application for final certification or, in case of certain credits for renewable energy facilities, year in which transferee pays for credit, if later.",2011-06-13 14:46:08.555000,2012-08-28 20:29:08.720000,bill,Business and Consumers
or,2011 Regular Session,lower,HB 3607,Requires local government that requires pawnbroker to record transaction that involves selling or purchasing used consumer goods and to deliver record to local police agency to apply requirement to all merchants and businesses within local government's jurisdiction that conduct transactions that involve selling or purchasing used consumer goods.,2011-06-13 14:46:04.515000,2012-08-28 20:28:48.435000,bill,State Agencies|Public Services|Business and Consumers|Legal Issues|Crime
or,2011 Regular Session,lower,HB 3608,Establishes State Apprenticeship Education and Training Fund and continuously appropriates moneys in fund to State Apprenticeship and Training Council for specified purposes.,2011-06-13 14:46:08.601000,2012-08-28 20:29:09.063000,bill,
or,2011 Regular Session,lower,HB 3609,Prohibits public body from burdening person's free exercise of religion even if burden results from application of rule of general applicability.,2011-06-13 14:46:08.605000,2012-08-28 20:29:09.067000,bill,Environmental|Public Services|State Agencies
or,2011 Regular Session,lower,HB 3610,Prohibits retail store that sells tobacco from operating powered machine that rolls cigarettes or allowing customer to operate powered machine that rolls cigarettes.,2011-06-13 14:45:59.528000,2012-08-28 20:29:05.483000,bill,
or,2011 Regular Session,lower,HB 3611,"Requires person who submits death certificate after decedent's death was caused by suicide to make reasonable efforts to ascertain and to notify Center for Health Statistics whether decedent was veteran, whether decedent served in combat and where decedent served if decedent served in combat.",2011-06-13 14:46:07.373000,2012-08-28 20:29:04.149000,bill,Public Services
or,2011 Regular Session,lower,HB 3612,"Allows entity that is classified by Construction Contractors Board as exempt commercial contractor to provide board with proof of personal health insurance coverage for proprietor or each partner, corporate officer or member of limited liability company as alternative to procuring and maintaining workers' compensation coverage.",2011-06-13 14:46:07.732000,2012-08-28 20:29:05.495000,bill,Housing and Property|State Agencies|Family and Children Issues|Labor and Employment
or,2011 Regular Session,lower,HB 3613,Provides that State Department of Agriculture water quality management plans and supporting rules and programs of department are exclusive public body means to protect and improve water quality through agricultural activity regulations regarding nonpoint sources of pollution on lands located outside urban growth boundary.,2011-06-13 14:46:07.727000,2012-08-28 20:29:05.489000,bill,Agriculture and Food
or,2011 Regular Session,lower,HB 3614,Prohibits city or district from requiring landowner to consent to eventual annexation in exchange for continuation of extraterritorial service originally provided to landowner or predecessor in interest of landowner without requiring consent to annexation.,2011-06-13 14:45:59.505000,2012-08-28 20:28:30.419000,bill,Housing and Property|Legal Issues
or,2011 Regular Session,lower,HB 3615,"Allows Jackson, Josephine and Douglas Counties to petition Land Conservation and Development Commission to establish regional definitions for ""agricultural land"" and ""forestland"" for purposes of statewide land use planning.",2011-06-13 14:45:59.500000,2012-08-28 20:28:30.415000,bill,Environmental|Public Services
or,2011 Regular Session,lower,HB 3616,"Defines ""mastectomy"" for purposes of statute requiring health benefit plan coverage of mastectomy and services related to mastectomy.",2011-06-13 14:45:59.517000,2012-08-28 20:28:30.430000,bill,Science and Medical Research
or,2011 Regular Session,lower,HB 3617,Abolishes Office of Economic Analysis in Oregon Department of Administrative Services.,2011-06-13 14:46:07.708000,2012-08-28 20:29:05.470000,bill,State Agencies|Business and Consumers|Judiciary|Family and Children Issues
or,2011 Regular Session,lower,HB 3618,"Requires mass transit district to obtain elector approval for issuance of revenue bonds secured by moneys from specified sources, including payroll taxes and federal flexible funds.",2011-06-13 14:46:00.373000,2012-08-28 20:28:32.130000,bill,Commerce
or,2011 Regular Session,lower,HB 3619,Exempts individuals collecting and furnishing claim information and conducting data entry under supervision of licensed adjuster or insurance producer from requirement to obtain adjuster's license.,2011-06-13 14:46:07.767000,2012-08-28 20:29:05.616000,bill,Business and Consumers|Insurance
or,2011 Regular Session,lower,HB 3620,Allows person to file request for reconsideration of claim under Ballot Measure 49 (2007) if person's date of acquisition of property was affected by conveyance of property and person reacquired property within 10 days after conveyance.,2011-06-13 14:46:06.965000,2012-08-28 20:29:01.823000,bill,Environmental|Public Services
or,2011 Regular Session,lower,HB 3621,"Allows person that received waiver pursuant to Ballot Measure 37 (2005) claim to develop or use property pursuant to waiver if person expended more than $400,000 completing or continuing use described by waiver.",2011-06-13 14:46:06.969000,2012-08-28 20:29:01.929000,bill,Environmental|Public Services
or,2011 Regular Session,lower,HB 3622,Revises method of calculating transportation grant from State School Fund distributions.,2011-06-13 14:46:06.972000,2012-08-28 20:29:01.948000,bill,"Education|Budget, Spending, and Taxes"
or,2011 Regular Session,lower,HB 3623,Postpones requirement that Water Resources Commission repeal certain rules regarding ground water mitigation in Deschutes Basin ground water study area.,2011-06-13 14:46:06.977000,2012-08-28 20:29:01.996000,bill,Environmental
or,2011 Regular Session,lower,HB 3624,Modifies authority for establishment of winery and for winery sales and services in exclusive farm use zone and on other agricultural land.,2011-06-13 14:46:06.981000,2012-08-28 20:29:02.020000,bill,Environmental|Public Services
or,2011 Regular Session,lower,HB 3625,"Requires Oregon Health Authority to distribute assistance under Women, Infants and Children Program using electronic debit card.",2011-06-13 14:46:06.984000,2012-08-28 20:29:02.224000,bill,Sexual Orientation and Gender Issues
or,2011 Regular Session,lower,HB 3626,Allows person to claim special assessment for farmland used in farming less than five years if person makes sufficient farming-related investments in property.,2011-06-13 14:46:06.989000,2012-08-28 20:29:02.243000,bill,
or,2011 Regular Session,lower,HB 3627,Authorizes State Treasurer to issue lottery bonds to assist in financing acquisition or construction of graduate studies facility for Oregon State University Cascades Campus.,2011-06-13 14:46:07.015000,2012-08-28 20:29:02.247000,bill,Commerce
or,2011 Regular Session,lower,HB 3628,Provides exemption from fine and suspension of driving privileges if person under 21 years of age calls 9-1-1 for medical assistance following consumption of alcohol by person or another person under 21 years of age.,2011-06-13 14:46:06.947000,2012-08-28 20:29:01.773000,bill,
or,2011 Regular Session,lower,HB 3629,Expands alcohol education and permit requirements to include employees of off-premises sales licensees.,2011-06-13 14:46:06.951000,2012-08-28 20:29:01.800000,bill,State Agencies
or,2011 Regular Session,lower,HB 3630,Limits provisions of employment agreement that require employee to assign or offer to assign rights in invention to employer.,2011-06-13 14:46:01.604000,2012-08-28 20:28:36.828000,bill,
or,2011 Regular Session,lower,HB 3631,Requires that Governor seek to ensure that appointed membership of State Board of Agriculture includes producers engaged in direct marketing of their agricultural commodities to consumers.,2011-06-13 14:46:06.308000,2012-08-28 20:28:59.177000,bill,Agriculture and Food
or,2011 Regular Session,lower,HB 3632,Requires Director of the State Department of Energy to promote use of compressed natural gas.,2011-06-13 14:46:06.305000,2012-08-28 20:28:59.174000,bill,State Agencies|Commerce|Energy|Education|Technology and Communication
or,2011 Regular Session,lower,HB 3633,Directs Department of Human Services to establish licensing system for persons who refer residents to certain care facilities in exchange for compensation.,2011-06-13 14:46:02.763000,2012-08-28 20:28:39.846000,bill,Senior Issues|State Agencies|Health
or,2011 Regular Session,lower,HB 3634,Requires Department of Human Services and Oregon Health Authority to collaborate to develop and administer resident satisfaction survey for adult foster homes.,2011-06-13 14:46:06.343000,2012-08-28 20:28:59.236000,bill,State Agencies|Other
or,2011 Regular Session,lower,HB 3635,Clarifies language concerning persons employed on farms who are exempt from payment of overtime wages.,2011-06-13 14:46:01.640000,2012-08-28 20:28:36.920000,bill,Agriculture and Food|Labor and Employment
or,2011 Regular Session,lower,HB 3636,"Requires that each application for issuance of license, tag or permit by State Fish and Wildlife Commission include separate section under which applicant may make voluntary contribution for predatory animal control in county or counties in which license, tag or permit allows person to hunt.",2011-06-13 14:46:01.611000,2012-08-28 20:28:36.850000,bill,Animal Rights and Wildlife Issues
or,2011 Regular Session,lower,HB 3637,Designates any elective county or city office as nonpartisan.,2011-06-13 14:46:01.607000,2012-08-28 20:28:36.831000,bill,Campaign Finance and Election Issues|Health
or,2011 Regular Session,lower,HB 3638,Designates any elective county or city office as nonpartisan.,2011-06-13 14:46:06.295000,2012-08-28 20:28:59.165000,bill,Campaign Finance and Election Issues|Health
or,2011 Regular Session,lower,HB 3639,Prohibits owner of foreclosed residential real property from neglecting real property during periods of vacancy.,2011-06-13 14:46:06.273000,2012-08-28 20:28:59.162000,bill,"Housing and Property|Budget, Spending, and Taxes"
or,2011 Regular Session,lower,HB 3640,Requires facilitators of income tax refund anticipation loans and refund anticipation payment instruments to obtain license from State Board of Tax Practitioners.,2011-06-13 14:46:08.031000,2012-08-28 20:29:06.336000,bill,Commerce|Legal Issues|Drugs|Crime|Health|Business and Consumers
or,2011 Regular Session,lower,HB 3641,Establishes 2011-2012 School Year Subaccount within State School Fund.,2011-06-13 14:46:08.692000,2012-08-28 20:29:09.217000,bill,"Education|Budget, Spending, and Taxes"
or,2011 Regular Session,lower,HB 3642,"Appropriates moneys from Oregon Rainy Day Fund to Department of Human Services, Oregon Youth Authority and Department of State Police for specified purposes.",2011-06-13 14:46:03.706000,2012-08-28 20:28:44.660000,bill,"Budget, Spending, and Taxes"
or,2011 Regular Session,lower,HB 3643,Modifies certain provisions relating to state initiative measures that require appropriation or expenditure of public moneys.,2011-06-13 14:46:05.597000,2012-08-28 20:28:53.811000,bill,Legal Issues|Family and Children Issues
or,2011 Regular Session,lower,HB 3644,Requires law enforcement unit to train public safety officers in veterans' issues.,2011-06-13 14:46:05.583000,2012-08-28 20:28:53.789000,bill,Military
or,2011 Regular Session,lower,HB 3645,Expands types of entities that may sponsor public charter school.,2011-06-13 14:46:03.698000,2012-08-28 20:28:44.634000,bill,Education|Municipal and County Issues
or,2011 Regular Session,lower,HB 3646,Directs each school district board to adopt policy regarding teen dating violence.,2011-06-13 14:46:05.575000,2012-08-28 20:28:53.782000,bill,Resolutions|Education|Other
or,2011 Regular Session,lower,HB 3647,"Expands definition of ""place of public accommodation"" to include places owned or maintained by public body and services provided by public body.",2011-06-13 14:46:07.931000,2012-08-28 20:29:06.173000,bill,
or,2011 Regular Session,lower,HB 3648,Extends certain employee protections to persons performing work for educational purposes.,2011-06-13 14:46:05.568000,2012-08-28 20:28:53.774000,bill,Education
or,2011 Regular Session,lower,HB 3649,"Requires insurers, health care service contractors and multiple employer welfare arrangements that offer prescription eye drop coverage to also cover one early refill of prescription for eye drops to treat glaucoma under specified conditions.",2011-06-13 14:46:07.906000,2012-08-28 20:29:06.157000,bill,
or,2011 Regular Session,lower,HB 3650,"Establishes Oregon Integrated and Coordinated Health Care Delivery System to replace managed care systems for recipients of medical assistance by January 1, 2014.",2011-06-13 14:46:04.900000,2012-08-28 20:28:50.565000,bill,Health|Trade|Business and Consumers|Legal Issues|Environmental
or,2011 Regular Session,lower,HB 3651,Directs Joint Boards of Education to prepare report on strategies for reducing higher education textbook costs.,2011-06-13 14:46:03.394000,2012-08-28 20:28:42.676000,bill,Campaign Finance and Election Issues|Legislative Affairs|Municipal and County Issues
or,2011 Regular Session,lower,HB 3652,Removes requirement for State Department of Agriculture to monitor ethanol fuel production and issue notice when ethanol production reaches specified level.,2011-06-13 14:46:04.921000,2012-08-28 20:28:50.578000,bill,Agriculture and Food|Energy
or,2011 Regular Session,lower,HB 3653,"Expands definition of ""farm use"" to include facilities for training dogs in canine skills on land zoned for exclusive farm use.",2011-06-13 14:46:04.906000,2012-08-28 20:28:50.573000,bill,Environmental|Public Services
or,2011 Regular Session,lower,HB 3654,Modifies criteria for siting winery in exclusive farm use zone.,2011-06-13 14:46:04.929000,2012-08-28 20:28:50.592000,bill,Environmental|Public Services
or,2011 Regular Session,lower,HB 3655,Deletes requirements that state agencies offer certain liquidated and delinquent accounts for assignment to private collection agency.,2011-06-13 14:46:04.925000,2012-08-28 20:28:50.581000,bill,
or,2011 Regular Session,lower,HB 3656,"Requires State Fish and Wildlife Commission and State Department of Fish and Wildlife to advise, consult and cooperate with other state agencies, political subdivisions, other states, the federal government and private landowners regarding fish and wildlife management.",2011-06-13 14:46:04.938000,2012-08-28 20:28:43.192000,bill,Health|Animal Rights and Wildlife Issues
or,2011 Regular Session,lower,HB 3657,"Reduces, for 2012 and subsequent calendar years, certain nonresident fees related to commercial fishing.",2011-06-13 14:46:04.932000,2012-08-28 20:28:43.161000,bill,Animal Rights and Wildlife Issues
or,2011 Regular Session,lower,HB 3658,Directs Adjutant General to form commission to develop and name medal to honor fallen military members from Oregon.,2011-06-13 14:46:03.495000,2012-08-28 20:28:43.292000,bill,Military
or,2011 Regular Session,lower,HB 3659,Prohibits Department of Human Services from adopting rules that affect board membership of entities regulated by department unless rules are related to child safety and welfare.,2011-06-13 14:46:04.942000,2012-08-28 20:28:50.610000,bill,Resolutions
or,2011 Regular Session,lower,HB 3660,Prohibits Water Resources Department from charging or collecting temporary fee for dam that is part of waste water control facility for confined animal feeding operation.,2011-06-13 14:46:04.217000,2012-08-28 20:28:47.310000,bill,Agriculture and Food|Environmental|Animal Rights and Wildlife Issues
or,2011 Regular Session,lower,HB 3661,"Regulates certain activities of agents and attorneys who prepare, present or prosecute claims for veterans' benefits before United States Department of Veterans Affairs.",2011-06-13 14:46:04.222000,2012-08-28 20:28:47.314000,bill,Drugs|Public Services|Health
or,2011 Regular Session,lower,HB 3662,Expands immunity from liability for health care provider who provides services for charitable organization without compensation.,2011-06-13 14:46:04.227000,2012-08-28 20:28:47.319000,bill,Public Services|Welfare and Poverty
or,2011 Regular Session,lower,HB 3663,"Requires, for Oregon income tax purposes, addition to federal taxable income of home mortgage interest amounts that exceed $15,000 for tax year.",2011-06-13 14:46:04.232000,2012-08-28 20:28:47.323000,bill,State Agencies|Legislative Affairs
or,2011 Regular Session,lower,HB 3664,Modifies provisions of Oregon Medical Marijuana Act.,2011-06-13 14:46:04.186000,2012-08-28 20:28:47.293000,bill,Drugs|Legal Issues|Crime
or,2011 Regular Session,lower,HB 3665,Modifies composition of and scope of review to be performed by Task Force on Educator Health Benefits.,2011-06-13 14:46:04.190000,2012-08-28 20:28:47.296000,bill,Campaign Finance and Election Issues|Education|Municipal and County Issues
or,2011 Regular Session,lower,HB 3666,Encourages Oregon Investment Council and State Treasurer to divest investment funds invested in certain companies engaged in mineral-extraction or oil-related activities related to Iran.,2011-06-13 14:46:04.195000,2012-08-28 20:28:47.300000,bill,
or,2011 Regular Session,lower,HB 3667,Modifies terminology relating to emergency medical services providers.,2011-06-13 14:46:05.124000,2012-08-28 20:28:51.041000,bill,
or,2011 Regular Session,lower,HB 3668,Requires Commissioner of Bureau of Labor and Industries to inform Director of Veterans' Affairs of receipt of written information from or filing of complaint by member or veteran of uniformed service under certain circumstances.,2011-06-13 14:46:04.254000,2012-08-28 20:28:47.416000,bill,Military
or,2011 Regular Session,lower,HB 3669,Directs Legislative Assembly to appropriate amount equal to three-fourths of one percent of total amount of General Fund appropriations and lottery allocations for next biennium to both Oregon Rainy Day Fund and Education Stability Fund if state unemployment rate for previous year is seven percent or less at time of last economic and revenue forecast of biennium.,2011-06-13 14:46:04.262000,2012-08-28 20:28:27.191000,bill,"Education|Budget, Spending, and Taxes"
or,2011 Regular Session,lower,HB 3670,Establishes For-Profit Independent Colleges Student Assistance Fund .,2011-06-13 14:46:03.327000,2012-08-28 20:28:42.132000,bill,Transportation
or,2011 Regular Session,lower,HB 3671,Requires joint legislative interim committee on revenue to study costs and benefits of Oregon's tax credits and make recommendations to Seventy-sixth Legislative Assembly.,2011-06-13 14:46:03.323000,2012-08-28 20:28:42.092000,bill,
or,2011 Regular Session,lower,HB 3672,"Adjusts sunsets for and modifies provisions relating to certain tax credits, including tax credits for energy facilities and devices.",2011-06-13 14:46:05.203000,2012-08-28 20:28:42.060000,bill,Public Services|Transportation|Energy|Animal Rights and Wildlife Issues|Environmental|Housing and Property|Business and Consumers|Insurance
or,2011 Regular Session,lower,HB 3673,Provides that unlawful possession of controlled substance by person under 21 years of age includes unlawful consumption of controlled substance.,2011-06-13 14:46:03.317000,2012-08-28 20:28:41.932000,bill,
or,2011 Regular Session,lower,HB 3674,"Requires Oregon Health Authority to establish standards and to certify, for insurance reimbursement purposes, outpatient mental health treatment providers that do not contract or subcontract with authority.",2011-06-13 14:46:03.313000,2012-08-28 20:28:41.916000,bill,Drugs
or,2011 Regular Session,lower,HB 3675,Modifies method for determining amount of lottery proceeds to be allocated to Problem Gambling Treatment Fund in fiscal quarter.,2011-06-13 14:46:03.309000,2012-08-28 20:28:41.892000,bill,
or,2011 Regular Session,lower,HB 3676,Makes legislative findings regarding water quality.,2011-06-13 14:46:03.306000,2012-08-28 20:28:41.876000,bill,Environmental
or,2011 Regular Session,lower,HB 3677,"Establishes state policy to prefer wood products for use as structural components of state buildings, subject to certain conditions.",2011-06-13 14:46:03.303000,2012-08-28 20:28:41.856000,bill,
or,2011 Regular Session,lower,HB 3678,Removes ambulance services from list of fee schedules used to calculate provider charges for personal injury protection benefits.,2011-06-13 14:46:05.223000,2012-08-28 20:28:52.373000,bill,Transportation|Public Services|Health|State Agencies|Insurance
or,2011 Regular Session,lower,HB 3679,"Exempts energy savings performance contracts, under certain circumstances, from requirement to use competitive bidding process to award public improvement contracts.",2011-06-13 14:46:05.214000,2012-08-28 20:28:52.335000,bill,Energy|State Agencies
or,2011 Regular Session,lower,HB 3680,"Directs State Board of Education to determine whether one or more education service districts shall be joined together based on specified criteria, including resulting fiscal efficiencies, and to enter order joining districts if criteria are met.",2011-06-13 14:46:04.079000,2012-08-28 20:28:47.206000,bill,Campaign Finance and Election Issues|Education|Health
or,2011 Regular Session,lower,HB 3681,Allows student to attend school in school district where student does not have legal residence if student receives written consent from district where school is located.,2011-06-13 14:46:04.093000,2012-08-28 20:28:47.214000,bill,"Education|Budget, Spending, and Taxes"
or,2011 Regular Session,lower,HB 3682,Authorizes Department of Corrections to contract with private entity for provision of correctional services in another state.,2011-06-13 14:46:04.071000,2012-08-28 20:28:47.174000,bill,
or,2011 Regular Session,lower,HB 3683,"Establishes University of Oregon as independent public university, governed by University of Oregon Board of Directors.",2011-06-13 14:46:04.074000,2012-08-28 20:28:47.202000,bill,Commerce
or,2011 Regular Session,lower,HB 3684,Directs Department of Transportation to issue Keep Kids Safe registration plates.,2011-06-13 14:46:04.110000,2012-08-28 20:28:47.233000,bill,State Agencies|Family and Children Issues
or,2011 Regular Session,lower,HB 3685,Implements House Joint Resolution 47 (2011).,2011-06-13 14:46:04.114000,2012-08-28 20:28:47.239000,bill,"Education|Budget, Spending, and Taxes"
or,2011 Regular Session,lower,HB 3686,"Requires Oregon Health Authority, Department of Human Services and Department of Consumer and Business Services to report to Legislative Assembly on steps taken to streamline regulatory requirements in specified areas and reduce administrative burdens on persons contracting with or regulated by authority and departments.",2011-06-13 14:46:04.099000,2012-08-28 20:28:47.222000,bill,State Agencies|Resolutions|Legal Issues
or,2011 Regular Session,lower,HB 3687,"Excludes woody biomass combusted as fuel from definition of ""solid waste."" Excludes wood residue combusted as fuel from definitions that apply to solid waste regulation.",2011-06-13 14:46:04.106000,2012-08-28 20:28:47.227000,bill,
or,2011 Regular Session,lower,HB 3688,Allows beverage distributors or importers to establish distributor cooperative for certain purposes.,2011-06-13 14:46:04.060000,2012-08-28 20:28:47.152000,bill,Environmental|Legal Issues
or,2011 Regular Session,lower,HB 3689,"Creates unlawful practice of manufacturing, distributing, selling or offering for sale child's beverage container or reusable bottle made or lined with bisphenol A or replacement material that is carcinogenic or is reproductive toxicant.",2011-06-13 14:46:04.065000,2012-08-28 20:28:47.170000,bill,Legal Issues|Family and Children Issues|Drugs|Sexual Orientation and Gender Issues|Health|Reproductive Issues|State Agencies|Business and Consumers
or,2011 Regular Session,lower,HB 3690,Specifies time period for health insurer to request refund of paid claim and specifies time period for health care provider to request additional payment and to resubmit claim denied by or refunded to different insurer.,2011-06-13 14:46:03.197000,2012-08-28 20:28:40.749000,bill,
or,2011 Regular Session,lower,HB 3691,"Modifies definitions of ""agency contract"" and ""athlete agent."" Excludes manufacturers of athletic products from definition of ""athlete agent."" Removes recruiters and solicitors from definition.",2011-06-13 14:46:03.193000,2012-08-28 20:28:40.745000,bill,Drugs|Health|Public Services|Education|Business and Consumers
or,2011 Regular Session,lower,HB 3692,Establishes alternative methods for telecommunications provider to satisfy requirement to collect and remit tax on customer access to 9-1-1 emergency reporting system from prepaid telecommunications service customers.,2011-06-13 14:46:03.206000,2012-08-28 20:28:40.756000,bill,
or,2011 Regular Session,lower,HB 3693,Extends time during which certain less restrictive qualifications apply to counties in which businesses seek development income tax exemption.,2011-06-13 14:46:03.201000,2012-08-28 20:28:40.753000,bill,Business and Consumers
or,2011 Regular Session,lower,HB 3694,"Excludes woody biomass combusted as fuel from definition of ""solid waste."" Excludes wood residue combusted as fuel from definitions that apply to solid waste regulation.",2011-06-19 02:31:38.696000,2012-08-28 20:28:40.738000,bill,
